set_num,rrp,dollars_per_part,annual_growth,good_investment,years_since_release,num_parts,theme_name,is_parent_theme,num_minifigs,dominant_color,prop_trans_parts,num_unique_parts,num_part_cat,num_cat_part_count,review_score,availability
5186-1,2.63,0.263,0.044,0,32,10,Service Packs,1,0.0,Red,0.0,1,1,119,60.0,Retired
5187-1,6.68,0.2569230769230769,0.049,0,32,26,Service Packs,1,0.0,Red,0.25,4,2,284,88.0,Retired
5189-1,4.46,0.27875,0.064,0,32,16,Service Packs,1,0.0,Black,0.0,1,1,223,48.0,Retired
5192-1,3.04,1.52,0.133,1,32,2,Service Packs,1,0.0,Green,0.0,1,1,1139,87.0,Retired
5193-1,3.98,0.6633333333333333,0.036,0,32,6,Service Packs,1,0.0,Black,0.0,1,1,83,50.0,Retired
5194-1,5.74,1.9133333333333333,0.048,0,32,3,Service Packs,1,0.0,Black,0.0,2,2,369,69.0,Retired
5195-1,3.98,0.6633333333333333,0.028,0,32,6,Service Packs,1,0.0,Light Gray,0.0,3,1,422,60.0,Retired
5196-1,2.69,0.538,0.049,0,32,5,Service Packs,1,0.0,Red,0.0,3,2,95,55.0,Retired
5197-1,4.46,0.18583333333333332,0.031,0,32,24,Service Packs,1,0.0,Black,0.0,2,1,223,30.0,Retired
5200-1,2.69,0.33625,0.066,0,34,8,Train,0,0.0,Light Gray,0.0,2,1,83,68.0,Retired
5201-1,5.39,0.26949999999999996,0.021,0,24,20,Technic,0,0.0,Black,0.0,5,1,98,68.0,Retired
5202-1,5.39,0.67375,0.0,0,24,8,Technic,0,0.0,Blue,0.0,2,1,39,37.0,Retired
5203-1,6.74,1.685,0.066,0,22,4,Technic,0,0.0,Black,0.0,2,1,304,68.0,Retired
5205-1,5.39,0.38499999999999995,0.054,0,22,14,Technic,0,0.0,Light Gray,0.0,6,3,123,50.0,Retired
5206-1,26.99,1.4205263157894736,0.051,0,21,19,Supplemental,0,0.0,Black,0.0,16,10,186,79.0,Retired
5215-1,6.74,0.10870967741935485,0.033,0,22,62,Service Packs,1,0.0,Green,0.0,9,1,1069,76.0,Retired
5216-1,6.74,0.11824561403508772,0.074,0,22,57,Service Packs,1,0.0,Black,0.0,9,1,506,89.0,Retired
5218-1,37.79,0.24861842105263157,0.11,1,21,152,Supplemental,0,0.0,Black,0.0,47,10,63,84.0,Retired
5219-1,40.49,1.4460714285714287,0.045,0,21,28,Supplemental,0,0.0,Black,0.0,10,1,304,64.0,Retired
5220-1,16.19,0.0732579185520362,0.077,0,21,221,Supplemental,0,0.0,Black,0.015873015873015872,58,13,115,69.0,Retired
5221-1,53.99,0.9816363636363636,0.02,0,21,55,Supplemental,0,0.0,Black,0.0,23,8,72,65.0,Retired
5222-1,22.94,0.16744525547445258,0.075,0,21,137,Supplemental,0,0.0,Light Gray,0.0,48,13,97,78.0,Retired
5223-1,13.49,0.32902439024390245,0.047,0,20,41,Supplemental,0,0.0,Black,0.0,22,9,82,60.0,Retired
5225-1,21.26,21.26,0.038,0,23,1,Technic,0,0.0,Light Gray,0.0,1,1,505,89.0,Retired
5226-1,5.39,0.2994444444444444,0.018,0,23,18,Technic,0,0.0,Black,0.0,9,2,36,50.0,Retired
5227-1,4.04,0.505,0.111,1,21,8,Technic,0,0.0,Trans-Clear,1.0,1,1,505,50.0,Retired
5228-1,6.06,0.23307692307692307,0.012,0,24,26,Technic,0,0.0,Black,0.0,8,2,100,55.0,Retired
5229-1,5.39,0.2343478260869565,0.058,0,24,23,Technic,0,0.0,Light Gray,0.0,10,2,81,52.0,Retired
5231-1,3.71,0.1855,0.023,0,34,20,Technic,0,0.0,Yellow,0.0,6,2,92,60.0,Retired
5235-1,6.06,0.606,0.031,0,28,10,Technic,0,0.0,Black,0.0,4,1,26,60.0,Retired
5235-2,6.74,0.028927038626609444,0.11,1,39,233,Homemaker,1,0.0,Yellow,0.014084507042253521,44,17,780,70.0,Retired
5239-1,4.39,0.12911764705882353,0.028,0,34,34,Technic,0,0.0,Black,0.0,7,1,28,47.0,Retired
5240-1,3.71,0.30916666666666665,0.028,0,34,12,Technic,0,0.0,Black,0.0,3,1,304,58.0,Retired
5241-1,4.39,0.20904761904761904,0.046,0,34,21,Technic,0,0.0,Light Gray,0.0,8,3,109,50.0,Retired
5242-1,4.71,0.24789473684210525,0.056,0,34,19,Technic,0,0.0,Light Gray,0.0,8,4,121,77.0,Retired
5243-1,4.71,0.06728571428571428,0.045,0,34,70,Technic,0,0.0,Black,0.0,1,1,199,80.0,Retired
5244-1,4.04,0.07481481481481482,0.028,0,34,54,Technic,0,0.0,Black,0.0,1,1,199,75.0,Retired
5246-1,6.41,1.6025,0.037,0,34,4,Technic,0,0.0,Black,0.0,2,1,304,83.0,Retired
5247-1,4.04,0.06121212121212121,0.082,1,34,66,Technic,0,0.0,Light Gray,0.0,7,3,32,60.0,Retired
5251-1,7.09,1.7725,0.053,0,32,4,Technic,0,0.0,Light Gray,0.0,1,1,96,60.0,Retired
5252-1,5.39,2.695,0.035,0,28,2,Technic,0,0.0,Black,0.0,1,1,96,30.0,Retired
5253-1,3.04,0.25333333333333335,0.0,0,34,12,Technic,0,0.0,Black,0.0,4,1,28,50.0,Retired
5254-1,4.04,0.4488888888888889,0.019,0,34,9,Technic,0,0.0,Black,0.0,3,1,28,50.0,Retired
5255-1,2.69,0.08966666666666666,0.031,0,34,30,Technic,0,0.0,Black,0.0,2,1,24,50.0,Retired
5256-1,4.04,0.33666666666666667,0.062,0,34,12,Technic,0,0.0,Black,0.0,4,2,78,70.0,Retired
5257-1,3.04,0.1216,0.053,0,34,25,Technic,0,0.0,Light Gray,0.0,3,3,43,63.0,Retired
5259-1,3.71,0.30916666666666665,0.046,0,34,12,Technic,0,0.0,Light Gray,0.0,6,4,119,70.0,Retired
5261-1,4.04,0.2885714285714286,0.056,0,34,14,Technic,0,0.0,Light Gray,0.0,7,3,152,50.0,Retired
5265-1,5.39,0.336875,0.045,0,32,16,Technic,0,0.0,Black,0.0,3,1,304,60.0,Retired
5266-1,8.09,0.36772727272727274,0.034,0,32,22,Technic,0,0.0,Light Gray,0.0,9,3,106,57.0,Retired
5268-1,5.39,0.67375,0.016,0,26,8,Technic,0,0.0,Black,0.0,2,1,304,65.0,Retired
5272-1,4.04,0.4488888888888889,0.013,0,30,9,Technic,0,0.0,Light Gray,0.0,5,1,96,50.0,Retired
5274-1,6.06,0.37875,0.011,0,29,16,Technic,0,0.0,Black,0.0,3,1,304,65.0,Retired
5275-1,4.39,0.09145833333333332,0.018,0,28,48,Technic,0,0.0,Light Gray,0.0,10,4,52,80.0,Retired
5276-1,6.06,0.2634782608695652,0.048,0,28,23,Technic,0,0.0,Light Gray,0.0,9,2,81,55.0,Retired
5277-1,5.39,0.44916666666666666,0.067,0,28,12,Technic,0,0.0,Light Gray,0.0,7,4,177,60.0,Retired
5278-1,5.39,0.154,0.046,0,27,35,Technic,0,0.0,Black,0.0,1,1,199,74.0,Retired
5279-1,5.39,0.336875,0.029,0,28,16,Technic,0,0.0,Light Gray,0.0,7,4,174,70.0,Retired
5282-1,8.09,2.0225,0.047,0,27,4,Technic,0,0.0,Black,0.0,2,1,304,60.0,Retired
5283-1,5.39,1.3475,0.023,0,27,4,Technic,0,0.0,Black,0.0,2,1,304,60.0,Retired
5285-1,6.06,3.03,0.012,0,27,2,Technic,0,0.0,Dark Gray,0.0,1,1,96,65.0,Retired
5286-1,6.06,0.0946875,0.03,0,27,64,Technic,0,0.0,Light Gray,0.0,10,4,52,70.0,Retired
5289-1,6.06,0.0946875,0.026,0,25,64,Technic,0,0.0,Light Gray,0.0,10,3,45,70.0,Retired
5291-1,4.04,0.33666666666666667,0.0,0,25,12,Technic,0,0.0,Light Gray,0.0,4,2,54,67.0,Retired
5292-1,17.54,17.54,0.028,0,25,1,Technic,0,0.0,Black,0.0,1,1,1430,88.0,Retired
5294-1,5.39,0.08983333333333333,0.0,0,23,60,Technic,0,0.0,Light Gray,0.0,10,3,37,88.0,Retired
5295-1,5.39,0.44916666666666666,0.051,0,23,12,Technic,0,0.0,Black,0.0,7,5,118,67.0,Retired
5300-1,33.74,11.246666666666668,0.058,0,30,3,Train,0,0.0,Black,0.0,2,2,505,83.0,Retired
5301-1,4.04,4.04,0.084,1,29,1,Train,0,0.0,Light Gray,0.0,1,1,505,75.0,Retired
5302-1,2.69,1.345,0.078,0,29,2,Train,0,0.0,Black,0.0,1,1,355,66.0,Retired
5303-1,4.04,0.6733333333333333,0.048,0,29,6,Train,0,0.0,Black,0.0,3,2,196,72.0,Retired
5304-1,4.04,2.02,0.027,0,29,2,Train,0,0.0,Black,0.0,1,1,505,68.0,Retired
5305-1,8.09,8.09,0.08,1,29,1,Train,0,0.0,Dark Gray,0.0,1,1,505,62.0,Retired
5306-1,5.39,5.39,0.0560524,0,29,1,Technic,0,0.0,Black,0.0,1,1,505,53.0,Retired
5307-1,5.39,1.7966666666666666,0.068,0,29,3,Train,0,0.0,Red,0.3333333333333333,3,1,505,60.0,Retired
5308-1,3.04,1.0133333333333334,0.062,0,27,3,Train,0,0.0,Black,0.3333333333333333,3,1,505,78.0,Retired
5309-1,4.04,4.04,0.073,0,25,1,Train,0,0.0,Red,0.0,1,1,505,73.0,Retired
5310-1,6.74,1.685,0.045,0,25,4,Train,0,0.0,White,0.25,4,1,505,56.0,Retired
5311-1,4.04,4.04,0.079,0,25,1,Technic,1,0.0,Black,0.0,1,1,505,64.0,Retired
5313-1,4.04,0.2525,0.081,1,22,16,Town,0,0.0,White,0.07692307692307693,13,7,1123,68.0,Retired
5314-1,4.04,0.13032258064516128,0.052,0,22,31,Town,0,0.0,Dark Gray,0.047619047619047616,21,3,1232,72.0,Retired
5316-1,4.71,0.07721311475409837,0.071,0,22,61,Service Packs,1,0.0,Trans-Neon Green,0.967741935483871,8,5,308,73.0,Retired
5317-1,5.74,0.11958333333333333,0.079,0,22,48,Western,0,0.0,White,0.0,28,5,1415,64.0,Retired
5318-1,4.04,0.1553846153846154,0.038,0,22,26,Service Packs,1,0.0,Black,0.043478260869565216,10,2,1514,70.0,Retired
5319-1,4.04,0.21263157894736842,0.041,0,22,19,Town,0,0.0,White,0.0,17,2,1172,53.0,Retired
5320-1,5.39,0.08166666666666667,0.024,0,22,66,Service Packs,1,0.0,White,0.0,14,1,86,72.0,Retired
5355-1,13.49,0.6423809523809524,0.159,1,17,21,Quatro,1,0.0,Bright Green,0.0,6,1,3425,50.0,Retired
5356-1,20.24,0.3968627450980392,0.108,1,17,51,Quatro,1,0.0,Yellow,0.0,8,1,3425,40.0,Retired
5357-1,26.99,0.3551315789473684,0.096,1,17,76,Quatro,1,0.0,Bright Green,0.0,8,1,3425,65.0,Retired
5358-1,33.74,0.3340594059405941,0.056,0,17,101,Quatro,1,0.0,Blue,0.0,8,1,3425,65.0,Retired
5359-1,20.24,0.7784615384615384,0.148,1,17,26,Basic Set,0,0.0,Bright Green,0.0,5,1,3425,65.0,Retired
5363-1,33.74,33.74,0.131,1,17,1,Quatro,1,0.0,Blue,0.0,1,1,3425,78.0,Retired
5378-1,121.49,0.12856084656084654,0.106,1,14,945,Harry Potter,1,1.0,Light Bluish Gray,0.07707509881422925,164,31,619,80.0,Retired
5381-1,5.39,0.19962962962962963,0.041,0,23,27,Adventurers,0,0.0,Black,0.125,22,10,1090,52.0,Retired
5382-1,5.39,0.28368421052631576,0.065,0,23,19,Aquazone,0,0.0,Dark Gray,0.13333333333333333,14,6,1182,53.0,Retired
5383-1,4.04,0.11222222222222222,0.104,1,23,36,Castle,0,0.0,Black,0.14285714285714285,27,8,1677,50.0,Retired
5384-1,6.06,0.303,0.035,0,23,20,Space,0,0.0,Black,0.0625,15,10,1106,62.0,Retired
5386-1,4.04,0.10631578947368421,0.105,1,23,38,Service Packs,1,0.0,Black,0.21052631578947367,6,1,119,65.0,Retired
5387-1,4.71,0.36230769230769233,0.033,0,23,13,Belville,0,0.0,Medium Orange,0.15384615384615385,12,4,874,65.0,Retired
5388-1,4.04,0.1393103448275862,0.098,1,23,29,Service Packs,1,0.0,Red,0.0,13,2,231,50.0,Retired
5389-1,6.06,0.16378378378378378,0.032,0,23,37,Town,0,0.0,White,0.07142857142857142,24,10,1129,71.0,Retired
5390-1,5.39,0.38499999999999995,0.042,0,23,14,Town,0,0.0,Black,0.0,13,7,361,45.0,Retired
5391-1,6.74,6.74,0.105,1,24,1,Service Packs,1,0.0,Black,0.0,1,1,505,72.0,Retired
5392-1,6.74,0.18216216216216216,0.051,0,24,37,Western,0,0.0,Black,0.0,30,5,1431,70.0,Retired
5393-1,4.04,0.13032258064516128,0.079,0,24,31,Town,0,0.0,Black,0.05,13,2,1518,72.0,Retired
5394-1,6.06,0.505,0.085,1,24,12,Service Packs,1,0.0,Black,0.0,6,3,858,70.0,Retired
5395-1,4.04,0.505,0.123,1,25,8,Belville,0,0.0,Medium Green,0.0,7,1,646,35.0,Retired
5396-1,4.71,0.58875,0.036,0,25,8,Service Packs,1,0.0,Trans-Dark Blue,0.5,6,2,282,60.0,Retired
5397-1,5.39,0.44916666666666666,0.107,1,25,12,Service Packs,1,0.0,Black,0.0,3,1,41,78.0,Retired
5398-1,5.74,0.13348837209302325,0.064,0,25,43,Service Packs,1,0.0,White,0.0,28,3,1011,60.0,Retired
5399-1,4.39,0.17559999999999998,0.081,1,22,25,Belville,0,0.0,Chrome Silver,0.36363636363636365,16,6,935,67.0,Retired
540-2,5.74,0.13045454545454546,0.106,1,42,44,Police,0,1.0,White,0.17391304347826086,21,7,464,56.0,Retired
540-3,21.59,0.14393333333333333,0.141,1,48,150,Building,0,0.0,Red,0.0,25,10,626,84.0,Retired
5404-1,53.99,1.9282142857142859,0.033,0,24,28,Scala,0,0.0,White,0.0,15,1,646,53.0,Retired
5413-1,5.74,0.22076923076923077,0.073,0,22,26,Scala,0,0.0,Yellow,0.09523809523809523,18,3,701,35.0,Retired
5414-1,5.74,0.2125925925925926,0.108,1,22,27,Scala,0,0.0,Red,0.15,18,5,876,45.0,Retired
5415-1,5.39,0.28368421052631576,0.104,1,22,19,Scala,0,0.0,Bright Green,0.0,14,3,1023,76.0,Retired
5416-1,17.99,0.545151515151515,0.137,1,14,33,Basic Set,0,0.0,Red,0.0,12,1,3425,76.0,Retired
542-1,5.39,0.11977777777777777,0.089,1,42,45,Construction,0,1.0,Yellow,0.038461538461538464,24,13,478,82.0,Retired
5437-1,2.69,0.4483333333333333,0.031,0,18,6,Basic Set,0,0.0,Red,0.0,4,1,3425,51.0,Retired
545-2,4.04,0.02376470588235294,0.106,1,48,170,Construction,0,0.0,Blue,0.02702702702702703,30,9,662,75.0,Retired
5461-1,17.54,1.3492307692307692,0.0,0,16,13,Primo,1,0.0,Yellow,0.0,5,1,3425,75.0,Retired
5475-1,10.79,0.05649214659685863,0.197,1,15,191,Basic Set,0,0.0,White,0.0,32,9,669,82.0,Retired
5477-1,20.24,0.08686695278969957,0.062,0,15,233,Basic Set,0,0.0,White,0.0,26,5,919,73.0,Retired
5482-1,33.74,0.050059347181008906,0.015,0,15,674,Basic Set,0,0.0,Red,0.015748031496062992,52,11,809,70.0,Retired
5491-1,53.99,0.026995,0.106,1,15,2000,Basic Set,0,0.0,Red,0.0,24,3,868,80.0,Retired
5493-1,40.49,0.05743262411347518,0.078,0,15,705,Basic Set,0,0.0,White,0.05063291139240506,30,8,867,80.0,Retired
5497-1,34.99,0.6032758620689656,0.059,0,11,58,Basic Set,0,0.0,Bright Green,0.0,31,2,3363,65.0,Retired
55001-1,13.49,0.24089285714285716,0.054,0,11,56,Universe,1,0.0,White,0.09090909090909091,28,12,311,55.0,Retired
550-2,20.24,0.09592417061611373,0.085,1,45,211,Building,0,1.0,Red,0.03389830508474576,46,12,532,84.0,Retired
5507-1,49.99,0.4900980392156863,0.108,1,11,102,Basic Set,0,0.0,Red,0.02631578947368421,18,2,3289,75.0,Retired
5508-1,59.99,0.08521306818181819,0.206,1,11,704,Basic Set,0,1.0,White,0.0582010582010582,86,22,631,78.0,Retired
5510-1,33.74,0.1183859649122807,0.056,0,35,285,Model Team,1,0.0,Black,0.0603448275862069,78,24,346,83.0,Retired
551-1,5.06,2.53,0.069,0,42,2,Supplemental,0,0.0,Light Gray,0.0,1,1,234,65.0,Retired
5512-1,80.99,0.05061875,0.059,0,11,1600,Creator,1,0.0,Red,0.06521739130434782,40,8,713,62.0,Retired
5515-1,16.19,0.06745833333333334,0.129,1,14,240,Basic Set,0,0.0,Blue,0.025,32,5,878,65.0,Retired
5516-1,53.99,0.25111627906976747,0.037,0,14,215,Basic Set,0,0.0,Blue,0.027777777777777776,7,1,3425,65.0,Retired
552-1,5.06,2.53,0.084,1,42,2,Supplemental,0,0.0,Light Gray,0.0,1,1,234,64.0,Retired
5521-1,49.26,0.12284289276807979,0.046,0,28,401,Model Team,1,0.0,Red,0.013605442176870748,89,25,400,83.0,Retired
5522-1,53.99,0.07712857142857144,0.055,0,13,700,Basic Set,0,0.0,Red,0.010526315789473684,24,6,874,64.0,Retired
5524-1,53.99,0.0890924092409241,0.05,0,16,606,Factory,1,0.0,White,0.096,58,17,477,73.0,Retired
5525-1,94.49,0.07056758775205377,0.087,1,16,1339,Factory,1,0.0,White,0.03333333333333333,72,17,460,67.0,Retired
5526-1,175.49,0.06285458452722063,0.073,0,16,2792,Factory,1,0.0,Black,0.0593607305936073,82,18,522,71.0,Retired
5528-1,26.99,0.03855714285714285,0.071,0,14,700,Basic Set,0,0.0,Red,0.0,28,6,826,70.0,Retired
553-1,6.74,3.37,0.077,0,42,2,Supplemental,0,0.0,Light Gray,0.0,1,1,234,67.0,Retired
5533-1,67.49,0.17216836734693877,0.026,0,22,392,Model Team,1,0.0,Black,0.006802721088435374,98,27,307,72.0,Retired
5540-1,53.99,0.12078299776286354,0.031,0,35,447,Model Team,1,0.0,Black,0.045112781954887216,79,23,425,82.0,Retired
554-1,5.25,0.06907894736842106,0.07,0,42,76,Station,0,1.0,White,0.058823529411764705,31,12,407,82.0,Retired
5541-1,53.33,0.12667458432304038,0.079,0,26,421,Model Team,1,0.0,Light Gray,0.026845637583892617,92,25,356,86.0,Retired
5542-1,53.99,0.11178053830227744,0.075,0,23,483,Model Team,1,0.0,Black,0.04,96,27,367,89.0,Retired
5544-1,67.49,0.8230487804878048,0.129,1,13,82,Thomas & Friends,0,0.0,Black,0.0,35,2,3367,60.0,Retired
5545-1,26.99,1.4205263157894736,0.097,1,12,19,Thomas & Friends,0,0.0,White,0.0,9,1,3425,65.0,Retired
5549-1,39.99,0.06142857142857143,0.142,1,11,651,Basic Set,0,0.0,Yellow,0.008130081300813009,36,7,759,65.0,Retired
5550-1,66.83,0.1275381679389313,0.106,1,30,524,Model Team,1,0.0,White,0.05405405405405406,91,24,349,84.0,Retired
555-1,20.24,0.08838427947598253,0.085,1,45,229,Hospital,0,1.4,White,0.023809523809523808,34,12,558,78.0,Retired
555-2,17.54,0.08514563106796116,0.049,0,40,206,Basic Set,0,1.0,Red,0.06349206349206349,38,11,695,75.0,Retired
5552-1,26.99,0.8434375,0.107,1,16,32,Thomas & Friends,0,0.0,Red,0.0,21,1,3425,65.0,Retired
5554-1,40.49,0.6637704918032787,0.076,0,16,61,Thomas & Friends,0,0.0,Red,0.0,24,1,3425,77.0,Retired
5555-1,20.24,1.0652631578947367,0.082,1,16,19,Thomas & Friends,0,0.0,Light Bluish Gray,0.0,14,1,3425,70.0,Retired
5556-1,13.49,0.8993333333333333,0.16,1,16,15,Thomas & Friends,0,0.0,Bright Green,0.0,10,1,3425,70.0,Retired
5560-1,39.99,0.09947761194029851,0.109,1,12,402,Basic Set,0,1.0,White,0.037383177570093455,51,16,778,78.0,Retired
556-1,5.74,0.08696969696969697,0.098,1,42,66,Fire,0,1.0,Red,0.09090909090909091,31,14,494,68.0,Retired
5561-1,118.8,0.1588235294117647,0.062,0,24,748,Model Team,1,0.0,Light Gray,0.038135593220338986,127,28,377,79.0,Retired
5563-1,107.99,0.13704314720812183,0.078,0,22,788,Model Team,1,0.0,Light Gray,0.024390243902439025,123,28,360,82.0,Retired
5571-1,187.65,0.1073512585812357,0.109,1,25,1748,Model Team,1,0.0,Black,0.03934426229508197,169,33,440,92.0,Retired
5574-1,17.99,0.06424999999999999,0.016,0,13,280,Supplemental,0,0.0,Blue,0.0,11,1,1069,60.0,Retired
5576-1,26.99,0.0714021164021164,0.031,0,13,378,Supplemental,0,0.0,Blue,0.0,11,1,1069,65.0,Retired
5577-1,22.94,0.35292307692307695,0.065,0,13,65,Basic Set,0,0.0,Bright Green,0.0,4,1,3425,60.0,Retired
5580-1,107.99,0.16166167664670658,0.033,0,35,668,Model Team,1,0.0,Light Gray,0.056179775280898875,95,26,376,89.0,Retired
558-1,9.38,0.1675,0.095,1,42,56,Construction,0,1.0,Black,0.0625,28,12,458,68.0,Retired
5581-1,106.65,0.13585987261146498,0.068,0,28,785,Model Team,1,0.0,Black,0.06938775510204082,146,30,394,89.0,Retired
5584-1,40.49,0.06248456790123457,0.036,0,13,648,Basic Set,0,0.0,Black,0.072,63,17,644,55.0,Retired
5585-1,21.99,0.10180555555555555,0.076,0,13,216,Basic Set,0,0.0,White,0.011111111111111112,40,12,660,74.0,Retired
5587-1,26.99,0.0692051282051282,0.1,1,12,390,Supplemental,0,0.0,Red,0.0,18,3,989,70.0,Retired
5590-1,107.99,0.10149436090225564,0.094,1,31,1064,Model Team,1,0.0,Black,0.05963302752293578,128,29,365,91.0,Retired
5591-1,148.49,0.12658994032395568,0.036,0,27,1173,Model Team,1,0.0,Light Gray,0.0498220640569395,145,33,344,89.0,Retired
5594-1,64.99,2.3210714285714285,0.145,1,12,28,Legoville,0,0.0,Yellow,0.0,23,2,3200,89.0,Retired
5595-1,119.99,2.033728813559322,0.081,1,12,59,Legoville,0,0.0,Light Bluish Gray,0.022727272727272728,41,2,3189,89.0,Retired
5596-1,17.54,1.948888888888889,0.168,1,13,9,Dino,0,0.0,Bright Green,0.0,7,1,3425,70.0,Retired
5597-1,33.74,1.205,0.142,1,13,28,Dino,0,0.0,Reddish Brown,0.0,16,2,3312,60.0,Retired
5598-1,67.49,1.2978846153846153,0.083,1,13,52,Dino,0,0.0,Dark Orange,0.06818181818181818,35,2,3248,70.0,Retired
5599-1,107.99,0.367312925170068,0.072,0,23,294,Radio Control,0,1.0,Black,0.01639344262295082,83,21,434,68.0,Retired
5600-1,107.99,0.3636026936026936,0.037,0,23,297,Radio Control,0,1.0,Black,0.016129032258064516,85,22,450,68.0,Retired
560-1,26.93,0.10902834008097166,0.106,1,42,247,Building,0,1.0,Red,0.0,34,9,695,82.0,Retired
5601-1,79.99,1.1109722222222222,0.074,0,13,72,Legoville,0,0.0,Red,0.0425531914893617,42,2,3259,82.0,Retired
560-2,21.59,0.127,0.068,0,48,170,Police,0,0.0,White,0.0784313725490196,41,11,728,78.0,Retired
5602-1,59.99,2.1425,0.085,1,13,28,Legoville,0,0.0,White,0.0,22,2,3209,78.0,Retired
5603-1,9.99,1.4271428571428573,0.08,1,14,7,Legoville,0,0.0,Black,0.14285714285714285,7,2,3055,78.0,Retired
5605-1,33.74,1.9847058823529413,0.048,0,13,17,Legoville,0,0.0,Red,0.0,13,2,3226,60.0,Retired
5606-1,17.99,1.799,0.045,0,13,10,Trains,0,0.0,Red,0.0,10,2,3166,84.0,Retired
5607-1,22.94,1.43375,0.085,1,13,16,Trains,0,0.0,Yellow,0.0,14,2,3252,65.0,Retired
5610-1,4.71,0.20478260869565218,0.086,1,13,23,Construction,0,1.0,Dark Bluish Gray,0.0,14,10,234,78.0,Retired
5611-1,4.71,0.15193548387096775,0.047,0,13,31,Traffic,0,1.0,Dark Bluish Gray,0.0,14,10,455,78.0,Retired
5612-1,4.71,0.22428571428571428,0.055,0,13,21,Police,0,1.0,White,0.11764705882352941,13,9,1175,77.0,Retired
5613-1,4.71,0.1884,0.033,0,13,25,Fire,0,1.0,Red,0.05263157894736842,14,9,794,74.0,Retired
5614-1,4.71,0.294375,0.094,1,13,16,Fantasy Era,0,1.0,Reddish Brown,0.2,10,7,406,81.0,Retired
5615-1,4.71,0.22428571428571428,0.125,1,13,21,Fantasy Era,0,1.0,Light Bluish Gray,0.0,11,7,659,75.0,Retired
5616-1,4.71,0.19625,0.104,1,13,24,Mars Mission,0,1.0,White,0.17647058823529413,14,7,1153,82.0,Retired
5617-1,4.71,0.22428571428571428,0.118,1,13,21,Mars Mission,0,1.0,Black,0.25,11,8,300,60.0,Retired
5618-1,4.71,0.24789473684210525,0.097,1,13,19,Fantasy Era,0,1.0,Black,0.0,12,8,465,69.0,Retired
5619-1,4.71,0.18115384615384617,0.143,1,13,26,Mars Mission,0,1.0,White,0.07692307692307693,13,9,286,73.0,Retired
5620-1,4.71,0.21409090909090908,0.049,0,13,22,Traffic,0,1.0,Dark Bluish Gray,0.125,14,10,425,66.0,Retired
5621-1,4.71,0.22428571428571428,0.07,0,13,21,Coast Guard,0,1.0,White,0.0,12,10,447,75.0,Retired
5623-1,22.94,0.05097777777777778,0.038,0,11,450,Supplemental,0,0.0,Blue,0.0,11,1,1069,75.0,Retired
5626-1,6.74,0.5616666666666666,0.062,0,13,12,Coast Guard,0,1.0,Black,0.14285714285714285,6,4,443,76.0,Retired
5632-1,9.99,2.4975,0.022,0,12,4,Legoville,0,0.0,Bright Green,0.0,4,2,2777,59.0,Retired
5633-1,39.99,1.2496875,0.047,0,12,32,Legoville,0,0.0,Blue,0.13043478260869565,17,2,3312,59.0,Retired
5635-1,129.99,1.0399200000000002,0.047,0,12,125,Legoville,0,0.0,Red,0.0,63,2,3294,59.0,Retired
5636-1,29.99,2.142142857142857,0.136,1,12,14,Legoville,0,0.0,Blue,0.0,11,2,2777,59.0,Retired
5637-1,19.99,1.6658333333333333,0.109,1,12,12,Legoville,0,0.0,Dark Bluish Gray,0.0,8,2,3209,55.0,Retired
5638-1,12.99,1.4433333333333334,0.187,1,12,9,Legoville,0,0.0,Blue,0.0,9,2,3137,55.0,Retired
5640-1,29.99,1.2495833333333333,0.024,0,12,24,Town,0,0.0,Red,0.0,15,2,3263,92.0,Retired
5642-1,6.74,0.24962962962962965,0.098,1,12,27,Construction,0,1.0,Yellow,0.06666666666666667,15,9,358,92.0,Retired
5643-1,6.99,1.7475,0.072,0,11,4,Town,0,0.0,Blue,0.0,4,2,2777,66.0,Retired
5644-1,10.99,0.9990909090909091,0.102,1,11,11,Town,0,0.0,Red,0.0,8,2,3137,76.0,Retired
5645-1,12.99,1.4433333333333334,0.078,0,11,9,Town,0,0.0,Tan,0.0,8,2,3137,76.0,Retired
5646-1,15.99,1.7766666666666666,0.085,1,11,9,Town,0,0.0,Bright Green,0.0,6,2,3101,45.0,Retired
5647-1,26.99,2.2491666666666665,0.137,1,11,12,Town,0,0.0,Bright Green,0.0,9,2,3166,70.0,Retired
5648-1,54.99,1.447105263157895,0.111,1,11,38,Town,0,0.0,White,0.0,23,2,3226,90.0,Retired
565-1,20.24,0.055757575757575756,0.064,0,45,363,Space,0,0.0,Blue,0.04918032786885246,42,14,588,88.0,Retired
5651-1,26.99,2.699,0.0,0,11,10,Town,0,0.0,Yellow,0.0,7,2,3137,88.0,Retired
5653-1,79.99,1.5997999999999999,0.116,1,11,50,Town,0,0.0,Yellow,0.0,32,2,3220,65.0,Retired
5654-1,19.99,1.4278571428571427,0.083,1,11,14,Town,0,0.0,Bright Green,0.07142857142857142,13,2,3055,65.0,Retired
5655-1,39.99,1.9042857142857144,0.094,1,11,21,Town,0,0.0,Red,0.058823529411764705,15,2,2967,65.0,Retired
5656-1,29.99,1.0341379310344827,0.026,0,11,29,Town,0,0.0,Red,0.043478260869565216,22,2,3200,84.0,Retired
